hierarchy level 1,hierarchy level 2,hierarchy level 3,hierarchy level 4,gene,area_xyl,area_glu,%  change in level 1 mass fraction after 12 h in glu compared to xyl,%  change in level 2 mass fraction after 12 h in glu compared to xyl,%  change in level 3 mass fraction after 12 h in glu compared to xyl,%  change in level 4 mass fraction after 12 h in glu compared to xyl
Unclassified,Unclassified,no function assigned,CCNA_01623:A0A0H3C727,CCNA_01623,0.000973403531471,0.001215053303478,25.6877443693117,25.6877443693117,42.4063401273187,+24.83
Unclassified,Unclassified,no function assigned,CCNA_00497:A0A0H3C6Z5,CCNA_00497,0.004538869868718,0.003047847765999,25.6877443693117,25.6877443693117,42.4063401273187,-32.85
Unclassified,Unclassified,no function assigned,CCNA_00989:A0A0H3C6W3,CCNA_00989,0.002706671715901,0.001703759865594,25.6877443693117,25.6877443693117,42.4063401273187,-37.05
Unclassified,Unclassified,no function assigned,CCNA_00973:A0A0H3C6T6,CCNA_00973,0.011079920081463,0.009270776691156,25.6877443693117,25.6877443693117,42.4063401273187,-16.33
Unclassified,Unclassified,no function assigned,CCNA_01219:A0A0H3C6T2,CCNA_01219,0.001518243979818,0.001685678076089,25.6877443693117,25.6877443693117,42.4063401273187,+11.03
Unclassified,Unclassified,no function assigned,CCNA_01183:A0A0H3C6P5,CCNA_01183,0.05972284977454,0.032118825259117,25.6877443693117,25.6877443693117,42.4063401273187,-46.22
Unclassified,Unclassified,no function assigned,CCNA_00360:A0A0H3C6M5,CCNA_00360,0.001705089125657,0.002069090285047,25.6877443693117,25.6877443693117,42.4063401273187,+21.35
Unclassified,Unclassified,no function assigned,CCNA_01406:A0A0H3C6G1,CCNA_01406,0.106981290472571,0.155002596560515,25.6877443693117,25.6877443693117,42.4063401273187,+44.89
Unclassified,Unclassified,no function assigned,CCNA_01076:A0A0H3C6F3,CCNA_01076,0.025173107930294,0.064146495402578,25.6877443693117,25.6877443693117,42.4063401273187,+154.82
Unclassified,Unclassified,no function assigned,CCNA_01056:A0A0H3C6D5,CCNA_01056,0.016925053733352,0.011493365565653,25.6877443693117,25.6877443693117,42.4063401273187,-32.09
Unclassified,Unclassified,no function assigned,CCNA_01016:A0A0H3C699,CCNA_01016,0.03187635256613,0.077032093041907,25.6877443693117,25.6877443693117,42.4063401273187,+141.66
Unclassified,Unclassified,no function assigned,CCNA_00734:A0A0H3C655,CCNA_00734,0.001807049429776,0.002450967967071,25.6877443693117,25.6877443693117,42.4063401273187,+35.63
Unclassified,Unclassified,no function assigned,CCNA_00526:A0A0H3C618,CCNA_00526,0.014812316952302,0.028937996997648,25.6877443693117,25.6877443693117,42.4063401273187,+95.36
Unclassified,Unclassified,no function assigned,CCNA_00120:A0A0H3C608,CCNA_00120,0.000587526389637,0.000663322088151,25.6877443693117,25.6877443693117,42.4063401273187,+12.90
Unclassified,Unclassified,no function assigned,CCNA_01218:A0A0H3C600,CCNA_01218,0.019831999207777,0.021128840963386,25.6877443693117,25.6877443693117,42.4063401273187,+6.54
Unclassified,Unclassified,no function assigned,CCNA_00914:A0A0H3C5W8,CCNA_00914,0.001552459766535,0.001391310798348,25.6877443693117,25.6877443693117,42.4063401273187,-10.38
Unclassified,Unclassified,no function assigned,CCNA_00065:A0A0H3C5V4,CCNA_00065,0.004320035572741,0.002594734479909,25.6877443693117,25.6877443693117,42.4063401273187,-39.94
Unclassified,Unclassified,no function assigned,CCNA_00889:A0A0H3C5U5,CCNA_00889,0.01058769195545,0.010163831771457,25.6877443693117,25.6877443693117,42.4063401273187,-4.00
Unclassified,Unclassified,no function assigned,CCNA_00407:A0A0H3C5T4,CCNA_00407,0.002496631601696,0.001732380853331,25.6877443693117,25.6877443693117,42.4063401273187,-30.61
Unclassified,Unclassified,no function assigned,CCNA_01172:A0A0H3C5S8,CCNA_01172,0.021715440691128,0.047118473219916,25.6877443693117,25.6877443693117,42.4063401273187,+116.98
Unclassified,Unclassified,no function assigned,CCNA_00023:A0A0H3C5S3,CCNA_00023,0.001152750680028,0.000894541778513,25.6877443693117,25.6877443693117,42.4063401273187,-22.40
Unclassified,Unclassified,no function assigned,CCNA_01156:A0A0H3C5R1,CCNA_01156,0.004272911948366,0.003639942585798,25.6877443693117,25.6877443693117,42.4063401273187,-14.81
Unclassified,Unclassified,no function assigned,CCNA_00554:A0A0H3C5R0,CCNA_00554,0.001632196671856,0.001450595396292,25.6877443693117,25.6877443693117,42.4063401273187,-11.13
Unclassified,Unclassified,no function assigned,CCNA_00804:A0A0H3C5L6,CCNA_00804,0.016334475728554,0.011220429808206,25.6877443693117,25.6877443693117,42.4063401273187,-31.31
Unclassified,Unclassified,no function assigned,CCNA_00290:A0A0H3C5K7,CCNA_00290,0.180392405168305,0.201963521726036,25.6877443693117,25.6877443693117,42.4063401273187,+11.96
Unclassified,Unclassified,no function assigned,CCNA_00493:A0A0H3C5J0,CCNA_00493,0.004073867826538,0.003520180487236,25.6877443693117,25.6877443693117,42.4063401273187,-13.59
Unclassified,Unclassified,no function assigned,CCNA_01075:A0A0H3C5H4,CCNA_01075,0.008798292983974,0.02064418452636,25.6877443693117,25.6877443693117,42.4063401273187,+134.64
Unclassified,Unclassified,no function assigned,CCNA_00733:A0A0H3C5F2,CCNA_00733,0.006568831136403,0.007742630550152,25.6877443693117,25.6877443693117,42.4063401273187,+17.87
Unclassified,Unclassified,no function assigned,CCNA_00201:A0A0H3C5D4,CCNA_00201,0.017548090525597,0.024221208122521,25.6877443693117,25.6877443693117,42.4063401273187,+38.03
Unclassified,Unclassified,no function assigned,CCNA_00189:A0A0H3C5C9,CCNA_00189,0.015645341424931,0.014945592613877,25.6877443693117,25.6877443693117,42.4063401273187,-4.47
Unclassified,Unclassified,no function assigned,CCNA_00027:A0A0H3C539,CCNA_00027,0.000302484930946,0.000517557499142,25.6877443693117,25.6877443693117,42.4063401273187,+71.10
Unclassified,Unclassified,no function assigned,CCNA_00022:A0A0H3C536,CCNA_00022,0.001234080542216,0.004180905363411,25.6877443693117,25.6877443693117,42.4063401273187,+238.79
Unclassified,Unclassified,no function assigned,CCNA_00001:A0A0H3C520,CCNA_00001,0.005324946684591,0.004943130894479,25.6877443693117,25.6877443693117,42.4063401273187,-7.17
Unclassified,Unclassified,no function assigned,CCNA_00326:A0A0H3C517,CCNA_00326,0.017401056535754,0.020086868354214,25.6877443693117,25.6877443693117,42.4063401273187,+15.43
Unclassified,Unclassified,no function assigned,CCNA_00312:A0A0H3C508,CCNA_00312,0.010672208111425,0.010573543835934,25.6877443693117,25.6877443693117,42.4063401273187,-0.92
Unclassified,Unclassified,no function assigned,CCNA_00558:A0A0H3C502,CCNA_00558,0.001567107942914,0.001339195488847,25.6877443693117,25.6877443693117,42.4063401273187,-14.54
Unclassified,Unclassified,no function assigned,CCNA_00893:A0A0H3C4V7,CCNA_00893,0.013279732810928,0.005000663761841,25.6877443693117,25.6877443693117,42.4063401273187,-62.34
Unclassified,Unclassified,no function assigned,CCNA_00200:A0A0H3C4P2,CCNA_00200,0.116553498892722,0.122306599234393,25.6877443693117,25.6877443693117,42.4063401273187,+4.94
Unclassified,Unclassified,no function assigned,CCNA_00141:A0A0H3C4K3,CCNA_00141,0.003408386539217,0.003187921989665,25.6877443693117,25.6877443693117,42.4063401273187,-6.47
Unclassified,Unclassified,no function assigned,CCNA_00123:A0A0H3C4J0,CCNA_00123,0.010060297291994,0.005707515762066,25.6877443693117,25.6877443693117,42.4063401273187,-43.27
Unclassified,Unclassified,no function assigned,CCNA_00410:A0A0H3C4I8,CCNA_00410,0.000716024566486,0.000501658309732,25.6877443693117,25.6877443693117,42.4063401273187,-29.94
Unclassified,Unclassified,no function assigned,CCNA_00095:A0A0H3C4H1,CCNA_00095,0.005696781371586,0.011849063029252,25.6877443693117,25.6877443693117,42.4063401273187,+108.00
Unclassified,Unclassified,no function assigned,CCNA_00732:A0A0H3C4G8,CCNA_00732,0.008138638292409,0.014782689021255,25.6877443693117,25.6877443693117,42.4063401273187,+81.64
Unclassified,Unclassified,no function assigned,CCNA_00352:A0A0H3C4C4,CCNA_00352,0.048789556015549,0.057814240542275,25.6877443693117,25.6877443693117,42.4063401273187,+18.50
Unclassified,Unclassified,no function assigned,CCNA_00021:A0A0H3C4A2,CCNA_00021,0.023334418294168,0.074940325226734,25.6877443693117,25.6877443693117,42.4063401273187,+221.16
Unclassified,Unclassified,no function assigned,CCNA_00282:A0A0H3C471,CCNA_00282,0.000682701688865,0.000608495742762,25.6877443693117,25.6877443693117,42.4063401273187,-10.87
Unclassified,Unclassified,no function assigned,CCNA_00199:A0A0H3C404,CCNA_00199,0.007469293788375,0.003299144039938,25.6877443693117,25.6877443693117,42.4063401273187,-55.83
Unclassified,Unclassified,no function assigned,CCNA_00552:A0A0H3C403,CCNA_00552,0.003156539702682,0.002577143876254,25.6877443693117,25.6877443693117,42.4063401273187,-18.36
Unclassified,Unclassified,no function assigned,CCNA_00167:A0A0H3C3X6,CCNA_00167,0.045319934951593,0.037540813659708,25.6877443693117,25.6877443693117,42.4063401273187,-17.16
Unclassified,Unclassified,no function assigned,CCNA_00067:A0A0H3C3P4,CCNA_00067,9.61955501692935E-05,0.000194352481765,25.6877443693117,25.6877443693117,42.4063401273187,+102.04
Unclassified,Unclassified,no function assigned,CCNA_00376:A0A0H3C3G2,CCNA_00376,0.00048560729323,0.000391879907095,25.6877443693117,25.6877443693117,42.4063401273187,-19.30
Unclassified,Unclassified,no function assigned,CCNA_00356:A0A0H3C3D8,CCNA_00356,0.033867426088867,0.032199018807705,25.6877443693117,25.6877443693117,42.4063401273187,-4.93
Unclassified,Unclassified,no function assigned,CCNA_00150:A0A0H3C2W3,CCNA_00150,0.005433340399972,0.024214027545514,25.6877443693117,25.6877443693117,42.4063401273187,+345.66
Unclassified,Unclassified,no function assigned,CCNA_00042:A0A0H3C2L2,CCNA_00042,0.004210088362598,0.003651771363032,25.6877443693117,25.6877443693117,42.4063401273187,-13.26
Unclassified,Unclassified,hypothetical protein,CCNA_03496:B8H5B6,CCNA_03496,0.03471455614364,0.104039150702887,25.6877443693117,25.6877443693117,8.29603762348395,+199.70
Unclassified,Unclassified,hypothetical protein,CCNA_03428:B8H4R9,CCNA_03428,0.028554404978561,0.029550407822587,25.6877443693117,25.6877443693117,8.29603762348395,+3.49
Unclassified,Unclassified,hypothetical protein,CCNA_02462:B8GZD8,CCNA_02462,0.000286734447249,0.000471107792932,25.6877443693117,25.6877443693117,8.29603762348395,+64.30
Unclassified,Unclassified,hypothetical protein,CCNA_02430:B8GZA6,CCNA_02430,0.026405858367336,0.032165343954724,25.6877443693117,25.6877443693117,8.29603762348395,+21.81
Unclassified,Unclassified,hypothetical protein,CCNA_03949:A0A0H3J445,CCNA_03949,0.003300810569925,0.003487030104847,25.6877443693117,25.6877443693117,8.29603762348395,+5.64
Unclassified,Unclassified,hypothetical protein,CCNA_03922:A0A0H3J1H3,CCNA_03922,0.007271325099578,0.008118038282416,25.6877443693117,25.6877443693117,8.29603762348395,+11.64
Unclassified,Unclassified,hypothetical protein,CCNA_03938:A0A0H3IXN5,CCNA_03938,0.008662092206989,0.004862956685936,25.6877443693117,25.6877443693117,8.29603762348395,-43.86
Unclassified,Unclassified,hypothetical protein,CCNA_03906:A0A0H3IFN4,CCNA_03906,0.000926046619607,0.006053743486368,25.6877443693117,25.6877443693117,8.29603762348395,+553.72
Unclassified,Unclassified,hypothetical protein,CCNA_03899:A0A0H3IFM4,CCNA_03899,0.000640359642606,0.000325705238169,25.6877443693117,25.6877443693117,8.29603762348395,-49.14
Unclassified,Unclassified,hypothetical protein,CCNA_03909:A0A0H3ID02,CCNA_03909,0.03460056959639,0.03628171034636,25.6877443693117,25.6877443693117,8.29603762348395,+4.86
Unclassified,Unclassified,hypothetical protein,CCNA_03901:A0A0H3ICZ4,CCNA_03901,0.001291521862363,0.000624131143476,25.6877443693117,25.6877443693117,8.29603762348395,-51.67
Unclassified,Unclassified,hypothetical protein,CCNA_03897:A0A0H3ICZ1,CCNA_03897,0.003067727087275,0.001953307448971,25.6877443693117,25.6877443693117,8.29603762348395,-36.33
Unclassified,Unclassified,hypothetical protein,CCNA_03893:A0A0H3ICS3,CCNA_03893,0.010871386527778,0.009002597974086,25.6877443693117,25.6877443693117,8.29603762348395,-17.19
Unclassified,Unclassified,hypothetical protein,CCNA_03889:A0A0H3ICS0,CCNA_03889,0.001343703810368,0.001022456967715,25.6877443693117,25.6877443693117,8.29603762348395,-23.91
Unclassified,Unclassified,hypothetical protein,CCNA_03902:A0A0H3IC46,CCNA_03902,0.003360554533704,0.002670365410689,25.6877443693117,25.6877443693117,8.29603762348395,-20.54
Unclassified,Unclassified,hypothetical protein,CCNA_03896:A0A0H3IA78,CCNA_03896,0.027411381329521,0.011536652854263,25.6877443693117,25.6877443693117,8.29603762348395,-57.91
Unclassified,Unclassified,hypothetical protein,CCNA_03789:A0A0H3CG11,CCNA_03789,0.000784291948498,0.000735101317882,25.6877443693117,25.6877443693117,8.29603762348395,-6.27
Unclassified,Unclassified,hypothetical protein,CCNA_03773:A0A0H3CFW6,CCNA_03773,0.002719195481696,0.002614955762498,25.6877443693117,25.6877443693117,8.29603762348395,-3.83
Unclassified,Unclassified,hypothetical protein,CCNA_03707:A0A0H3CFQ2,CCNA_03707,0.000465765357771,0.000770195960907,25.6877443693117,25.6877443693117,8.29603762348395,+65.36
Unclassified,Unclassified,hypothetical protein,CCNA_03673:A0A0H3CFL5,CCNA_03673,0.003385503376069,0.002825385674941,25.6877443693117,25.6877443693117,8.29603762348395,-16.54
Unclassified,Unclassified,hypothetical protein,CCNA_03486:A0A0H3CF25,CCNA_03486,0.000382641861781,0.000169508174713,25.6877443693117,25.6877443693117,8.29603762348395,-55.70
Unclassified,Unclassified,hypothetical protein,CCNA_03401:A0A0H3CET9,CCNA_03401,0.092561471959647,0.089063389087553,25.6877443693117,25.6877443693117,8.29603762348395,-3.78
Unclassified,Unclassified,hypothetical protein,CCNA_03864:A0A0H3CEJ8,CCNA_03864,0.043557208904922,0.044364812768865,25.6877443693117,25.6877443693117,8.29603762348395,+1.85
Unclassified,Unclassified,hypothetical protein,CCNA_03863:A0A0H3CE94,CCNA_03863,0.004892737123371,0.003577177967103,25.6877443693117,25.6877443693117,8.29603762348395,-26.89
Unclassified,Unclassified,hypothetical protein,CCNA_03157:A0A0H3CE32,CCNA_03157,0.00601548722508,0.011106654079646,25.6877443693117,25.6877443693117,8.29603762348395,+84.63
Unclassified,Unclassified,hypothetical protein,CCNA_03667:A0A0H3CDZ2,CCNA_03667,0.002307081679828,0.002467791604245,25.6877443693117,25.6877443693117,8.29603762348395,+6.97
Unclassified,Unclassified,hypothetical protein,CCNA_03098:A0A0H3CDY0,CCNA_03098,0.003184013348434,0.005414147764288,25.6877443693117,25.6877443693117,8.29603762348395,+70.04
Unclassified,Unclassified,hypothetical protein,CCNA_03082:A0A0H3CDW3,CCNA_03082,0.002087573981134,0.000676200470422,25.6877443693117,25.6877443693117,8.29603762348395,-67.61
Unclassified,Unclassified,hypothetical protein,CCNA_03604:A0A0H3CDT3,CCNA_03604,0.003127832625623,0.002471766635315,25.6877443693117,25.6877443693117,8.29603762348395,-20.98
Unclassified,Unclassified,hypothetical protein,CCNA_03705:A0A0H3CDT2,CCNA_03705,0.021868142036881,0.022962227360105,25.6877443693117,25.6877443693117,8.29603762348395,+5.00
Unclassified,Unclassified,hypothetical protein,CCNA_03001:A0A0H3CDN1,CCNA_03001,0.002297226219774,0.001112042679115,25.6877443693117,25.6877443693117,8.29603762348395,-51.59
Unclassified,Unclassified,hypothetical protein,CCNA_03532:A0A0H3CDJ6,CCNA_03532,0.002789199073519,0.002485034982967,25.6877443693117,25.6877443693117,8.29603762348395,-10.91
Unclassified,Unclassified,hypothetical protein,CCNA_03583:A0A0H3CDG9,CCNA_03583,0.000355196550358,0.000234202159339,25.6877443693117,25.6877443693117,8.29603762348395,-34.06
Unclassified,Unclassified,hypothetical protein,CCNA_02913:A0A0H3CDE9,CCNA_02913,0.006814987874887,0.004913690580348,25.6877443693117,25.6877443693117,8.29603762348395,-27.90
Unclassified,Unclassified,hypothetical protein,CCNA_03559:A0A0H3CDE6,CCNA_03559,0.000808453746219,0.001238862740527,25.6877443693117,25.6877443693117,8.29603762348395,+53.24
Unclassified,Unclassified,hypothetical protein,CCNA_03873:A0A0H3CDE0,CCNA_03873,0.002346017849103,0.001589211036189,25.6877443693117,25.6877443693117,8.29603762348395,-32.26
Unclassified,Unclassified,hypothetical protein,CCNA_03780:A0A0H3CD68,CCNA_03780,0.012903966025103,0.007460704814841,25.6877443693117,25.6877443693117,8.29603762348395,-42.18
Unclassified,Unclassified,hypothetical protein,CCNA_03400:A0A0H3CD62,CCNA_03400,0.001953514730379,0.002807876650596,25.6877443693117,25.6877443693117,8.29603762348395,+43.73
Unclassified,Unclassified,hypothetical protein,CCNA_03769:A0A0H3CD32,CCNA_03769,0.077319532510434,0.312150908021082,25.6877443693117,25.6877443693117,8.29603762348395,+303.72
Unclassified,Unclassified,hypothetical protein,CCNA_03363:A0A0H3CD27,CCNA_03363,0.006587949226614,0.002180004096698,25.6877443693117,25.6877443693117,8.29603762348395,-66.91
Unclassified,Unclassified,hypothetical protein,CCNA_03357:A0A0H3CD23,CCNA_03357,0.004281535977956,0.005283966538252,25.6877443693117,25.6877443693117,8.29603762348395,+23.41
Unclassified,Unclassified,hypothetical protein,CCNA_03382:A0A0H3CCY9,CCNA_03382,0.011233362358155,0.007958383982273,25.6877443693117,25.6877443693117,8.29603762348395,-29.15
Unclassified,Unclassified,hypothetical protein,CCNA_03327:A0A0H3CCU2,CCNA_03327,0.009750453558732,0.019506986059549,25.6877443693117,25.6877443693117,8.29603762348395,+100.06
Unclassified,Unclassified,hypothetical protein,CCNA_02679:A0A0H3CCQ7,CCNA_02679,0.005026522547235,0.00658703281962,25.6877443693117,25.6877443693117,8.29603762348395,+31.05
Unclassified,Unclassified,hypothetical protein,CCNA_03877:A0A0H3CCQ1,CCNA_03877,0.001661173911678,0.001811647382558,25.6877443693117,25.6877443693117,8.29603762348395,+9.06
Unclassified,Unclassified,hypothetical protein,CCNA_02669:A0A0H3CCQ0,CCNA_02669,0.027475982727595,0.009571352386417,25.6877443693117,25.6877443693117,8.29603762348395,-65.16
Unclassified,Unclassified,hypothetical protein,CCNA_03167:A0A0H3CCJ3,CCNA_03167,0.00447772493949,0.003083539686995,25.6877443693117,25.6877443693117,8.29603762348395,-31.14
Unclassified,Unclassified,hypothetical protein,CCNA_03540:A0A0H3CCH9,CCNA_03540,0.001316954101286,0.000741802422086,25.6877443693117,25.6877443693117,8.29603762348395,-43.67
Unclassified,Unclassified,hypothetical protein,CCNA_03520:A0A0H3CCG6,CCNA_03520,0.010675170654221,0.018793454945092,25.6877443693117,25.6877443693117,8.29603762348395,+76.05
Unclassified,Unclassified,hypothetical protein,CCNA_03515:A0A0H3CCG4,CCNA_03515,0.000289857178469,9.51044129672615E-05,25.6877443693117,25.6877443693117,8.29603762348395,-67.19
